player_id,name,position,goals,assists,goal_conversion_percentage,big_chances_created,shots,shots_on_target,passes,pass_accuracy,key_passes,cross_accuracy,tackles,interceptions,ground_duels_won_percentage,aerial_duels_won,total_duels_won,successful_dribbles
pl_8043500,Tyrone Mings,D,0.0,0.0,0.0,0.06802721088435375,0.6122448979591837,0.06802721088435375,63.673469387755105,90.0,0.3401360544217687,25.0,0.3401360544217687,0.7482993197278912,55.1,2.7210884353741496,6.394557823129252,0.1360544217687075
pl_08984824,Alexis Mac Allister,M,0.06728971962616823,0.13457943925233645,3.8,0.13457943925233645,1.749532710280374,0.40373831775700936,48.38130841121495,86.6,1.2112149532710281,45.0,1.783177570093458,0.7065420560747664,45.2,0.5719626168224299,4.373831775700935,0.37009345794392523
pl_7922290,Alisson,G,0.0,0.0,0.0,0.0,0.0,0.0,31.346153846153847,79.0,0.0,0.0,0.0,0.0,78.6,0.23076923076923078,0.6538461538461539,0.0
pl_30118236,Cody Gakpo,F,0.22875816993464052,0.16339869281045752,8.0,0.32679738562091504,2.8431372549019605,0.6862745098039216,24.509803921568626,78.5,1.7647058823529411,12.6,0.9150326797385621,0.42483660130718953,48.5,1.8300653594771241,7.124183006535947,1.1111111111111112
pl_61959165,Dominik Szoboszlai,M,0.16702752861119702,0.19486545004639652,8.5,0.38973090009279304,1.9764924218991649,0.6402721930095886,60.881534178781315,87.7,2.171357871945561,33.2,1.5589236003711722,0.8351376430559851,45.8,0.5289205072687906,4.1756882152799255,0.7237859573151871
pl_96978770,Florian Wirtz,M,0.18844221105527637,0.11306532663316582,9.8,0.18844221105527637,1.922110552763819,0.6783919597989949,53.55527638190954,84.5,2.298994974874372,15.6,1.2814070351758793,0.414572864321608,39.9,0.2638190954773869,3.994974874371859,1.4698492462311556
pl_96943618,Hugo Ekitiké,F,0.5469613259668509,0.19889502762430938,16.9,0.14917127071823205,3.2320441988950277,0.9447513812154696,19.88950276243094,76.8,1.0441988950276244,12.5,0.5469613259668509,0.14917127071823205,38.5,1.5414364640883977,6.116022099447514,1.8895027624309393
pl_29102382,Jeremie Frimpong,D,0.0,0.08426966292134831,0.0,0.42134831460674155,0.8426966292134831,0.16853932584269662,37.162921348314605,84.6,1.2640449438202246,21.6,0.9269662921348314,0.5056179775280899,48.3,0.5898876404494382,5.393258426966292,1.5168539325842696
pl_40980675,Miloš Kerkez,D,0.07822685788787484,0.03911342894393742,22.2,0.11734028683181226,0.3520208604954368,0.07822685788787484,41.85136897001304,85.3,1.0169491525423728,19.0,1.6036505867014341,0.5475880052151239,59.1,1.2907431551499349,5.749674054758801,0.46936114732724904
pl_30263610,Ryan Gravenberch,M,0.15020026702269693,0.09012016021361816,13.2,0.12016021361815754,1.1415220293724966,0.390520694259012,55.87449933244325,88.9,0.8711615487316421,0.0,1.7723631508678237,1.4419225634178905,56.3,0.8110814419225634,5.617489986648865,0.9612817089452603
pl_4089246,Virgil van Dijk,D,0.15789473684210525,0.0,20.0,0.0,0.7894736842105263,0.3684210526315789,73.47368421052632,89.0,0.3157894736842105,0.0,0.5789473684210527,0.7368421052631579,73.5,4.578947368421052,10.263157894736842,0.05263157894736842
pl_650110,Adam Smith,D,0.0,0.16438356164383564,0.0,0.08219178082191782,0.0,0.0,29.835616438356166,78.0,0.4109589041095891,7.7,1.2328767123287672,0.6575342465753425,44.4,1.1506849315068495,4.438356164383562,0.08219178082191782
